,gp,gp_q,pi_yoy,gw,gw_q,gp_core,grpe,grpf,slack,dmw,minwage,transfer_share,h,h_disc,cov_automatic,cov_benchmark,cov_minwage,cov_public,lambda,wedge,scheme,populist,election,pistar,catchup,catchup_bb,real_wage,pigap,gw_alt,lvl_wage,lvl_price,lvl_minwage,lvl_benefit,lvl_handout,country
2019-01-01,1.4151179546243675,-0.8076278683102345,1.4151179546243675,0.40189670660710775,-4.315468521006238,0.4989833739744931,2.9919931619355467,3.248004726115017,0.9799999999999986,1.506809021406763,10.03,34.132791292236156,-0.23171349091401505,-0.21900244739224067,0.0,0.18451912037445906,0.5180941207143789,0.0,0.23668867836237031,0.0,0.0,0.0,0.0,1.5650257085359036,1.2940523505283181,0.4490036664062791,-226.0902087496306,-0.1499077539115361,1.6,99.84442359646044,98.56442687747034,100.0,3645.7434725843304,100.0,FR
2019-04-01,1.2958593133038043,4.63126136816463,1.2958593133038043,-0.22771434403332513,-0.4716876417660387,0.49681072425933337,3.6815636552784525,3.274937539627576,1.1950000000000003,1.506809021406763,10.03,34.094560206721056,-0.21575373357437533,0.00904666854949393,0.0,0.18396273072507285,0.5183287706948246,0.0,0.23660388896071047,0.0,0.0,0.0,0.0,1.5111924294894838,2.573316803734002,0.09829039002754758,-227.36594600211328,-0.21533311618567952,1.7,99.72675453712304,99.71225296442688,100.0,3645.7434725843304,100.0,FR
2019-07-01,1.2063870785471664,0.9122588686487632,1.2063870785471664,-0.36444947889897605,1.7368793861326282,0.6909891080481678,0.8752321432388577,3.6710233187637886,1.299999999999999,1.506809021406763,10.03,34.12005232608236,-0.1071564084495713,0.2515610387436946,0.0,0.18340015896847123,0.5185660278972755,0.0,0.23651815745458776,0.0,0.0,0.0,0.0,1.4502313593010203,2.2151516158152162,-0.25626710621982274,-227.15979087274235,-0.2438442807538539,1.7,100.16072941828658,99.9399209486166,100.0,3660.425078215192,100.0,FR
2019-10-01,1.2440701982029623,0.24038842430869067,1.2440701982029623,-0.9231695809595042,-0.642401547198368,0.8705876191921647,0.9461706448601337,4.029884782370274,1.1899999999999995,1.506809021406763,10.03,33.953108819663406,-0.07133256931248777,0.2814722649825394,0.0,0.18283140510465423,0.5188058923217312,0.0,0.2364314838440022,0.0,0.0,0.0,0.0,1.4089991270814086,2.3342827010717997,-0.35843244881082525,-227.38048836561916,-0.16492892887844635,1.7,100.0,100.0,100.0,3660.425078215192,100.0,FR
2020-01-01,1.3194148955784968,-0.5062490788080964,1.3194148955784968,-2.7168906875567167,-11.490352947395088,0.902977465288668,3.0821158528495207,5.889232641877218,1.4649999999999999,1.189310351395223,10.15,35.46674032227804,1.3339490300418866,1.4863130613169688,0.0,0.18226265124083724,0.5190457567461869,0.0,0.23634481023341658,0.0,0.0,0.0,0.0,1.3910822807808263,4.974686263521619,-0.24561081295740683,-230.12651433276585,-0.07166738520232951,,97.16827833467391,99.87351778656127,101.19641076769692,3660.425078215192,100.0,FR
2020-04-01,0.332420802211697,0.6832849946974306,0.332420802211697,-10.716116887690541,-32.468592442301336,0.4524455897125357,0.6777353134109543,15.057678346603964,1.9999999999999991,1.189310351395223,10.15,40.28818734032291,6.193627133601853,6.780735068605894,0.0,0.1817000794842356,0.5192830139486377,0.0,0.23625907872729388,0.0,0.0,0.0,0.0,1.1793499850670004,12.881263168748433,-1.1787716272777868,-238.41448369201558,-0.8469291828553034,1.5,89.5926085318466,100.04426877470354,101.19641076769692,3660.425078215192,100.0,FR
2020-07-01,0.3600420779735103,1.0227439716960163,0.3600420779735103,-0.8504422073709605,41.19957810741095,0.7953544527605771,-6.905427917145612,3.1807619634647732,0.22999999999999865,1.189310351395223,10.15,35.42422213064084,1.304169804558486,1.495369189995841,0.0,0.181137507727634,0.5195202711510886,0.0,0.2361733472211712,0.0,0.0,0.0,0.0,1.0154884036483023,1.6143458868448022,-1.09018928132751,-228.3702751580868,-0.655446325674792,1.5,99.31253212615323,100.300395256917,101.19641076769692,3562.3141484673097,100.0,FR
2020-10-01,0.08533906992624907,-0.8584236078803542,0.08533906992624907,-1.7064075353636188,-4.066262859169001,0.28744468721777494,-6.003151558423436,4.461717637030294,0.8250000000000011,1.189310351395223,10.15,35.274067088372654,1.3209582687092436,0.33813207131165557,0.0,0.180568753863817,0.5197601355755442,0.0,0.23608667361058555,0.0,0.0,0.0,0.0,0.8294585369038916,2.267654147397394,-1.3236600571551596,-229.17223497090902,-0.7441194669776425,1.5,98.30806913738208,100.08537549407113,101.19641076769692,3562.3141484673097,100.0,FR
2021-01-01,0.961015667130205,2.9964573100077274,0.961015667130205,1.2535640959165928,0.349533577725758,0.904545014164615,-2.2825215069773197,0.7427722509026236,0.7200000000000006,0.9804000096620857,10.25,35.259249559964445,-0.2074907623136002,-1.5056817330408234,0.0,0.18,0.52,0.0,0.236,0.0,0.0,0.0,0.0,0.8557699629491543,2.701984052383949,-0.43006661365062127,-229.8339659039795,0.10524570418105073,,98.39401160945029,100.83794466403161,102.19341974077767,3562.3141484673097,100.0,FR
2021-04-01,1.7482743670711898,3.8323197944613696,1.7482743670711898,10.544205682389629,4.693973903590809,1.1477427865371759,-0.7038638668785957,-10.11730126403716,0.8200000000000003,0.9804000096620857,10.25,34.97651529867659,-5.31167204164632,-3.684954912215351,0.0,0.18,0.52,0.0,0.236,0.0,0.0,0.0,0.0,1.0342708437735615,2.2082408390109265,0.5689243820041894,-229.6185523766971,0.7140035232976283,1.4,99.55546035052726,101.8086956521739,102.19341974077767,3562.3141484673097,100.0,FR
2021-07-01,2.1766427323336224,2.7362174327457467,2.1766427323336224,2.864010667418615,10.478798047526894,1.0940923478955256,9.626722508548902,-1.3479328311588379,0.8200000000000003,0.9804000096620857,10.25,33.65493938270301,-1.7692827479378281,-2.248426107924108,0.0,0.18,0.52,0.0,0.236,0.0,0.0,0.0,0.0,1.2627452214855737,-0.020617653877707198,1.16115432868532,-227.68290722300182,0.9138975108480487,1.5,102.1979761214471,102.50750988142292,102.19341974077767,3607.251107954683,100.0,FR
2021-10-01,3.2787784525417862,3.5501192729523012,3.2787784525417862,4.564620163010158,2.736175123197171,1.9893051871237688,14.04513908919105,-3.6461393775966577,1.0899999999999999,3.1994973405099714,10.48,33.770032674653805,-1.5040344137188466,-1.0040027493556172,0.0,0.18,0.52,0.0,0.236,0.0,7.6,0.0,0.0,1.6659518676968161,0.10606219988460452,2.4493199156378944,-227.8863932604406,1.61282658484497,1.7,102.89945148524846,103.42134387351777,104.48654037886341,3607.251107954683,101.81924812390038,FR
2022-01-01,4.104022094232107,6.297431876769011,4.104022094232107,5.123110543767462,2.5834951007549734,2.289084212890291,16.52129763466497,-3.220911084131295,1.0749999999999993,3.0742094297729228,10.57,33.224527245957006,-2.034722314007442,-1.691250720652072,0.0,0.18,0.52,0.0,0.236,-2.6,7.6,0.0,1.0,2.1535659130038742,0.9293686085827346,3.248252131282953,-228.81487745444412,1.9504561812282328,2.3,103.56620292574529,105.06245059288536,105.3838484546361,3607.251107954683,101.82544429152345,FR
2022-04-01,5.745342886456406,10.397602963358565,5.745342886456406,4.833008350751555,3.533565131527183,3.236711181988472,21.339086736442514,-0.8164041782180664,0.875,5.688737440205127,10.85,33.20223807979241,-1.7742772188841738,-1.4576125457822893,0.0,0.18,0.52,0.0,0.236,-2.6,0.0,0.0,1.0,2.8719213076943806,2.4378460085482345,4.7110720426828445,-230.53088691240197,2.8734215787620254,3.1,104.485150710652,107.8292490118577,108.17547357926222,3607.251107954683,100.0,FR
2022-07-01,6.320156451105063,5.035471691340376,6.320156451105063,4.185188742851986,7.887519615928618,3.86141151303514,17.03875928893104,2.800264790619833,0.9650000000000007,7.696104113612856,11.07,33.38868852268906,-0.2662508600139557,-0.45430417437297665,0.0,0.18,0.52,0.0,0.236,-2.6,0.0,0.0,1.0,3.561568336376517,1.3174562925562157,5.05741122961949,-229.81787493125495,2.7585881147285463,3.7,106.56592011515536,109.19525691699604,110.36889332003989,3796.870298707007,100.0,FR
2022-10-01,6.727310693394095,5.178736242108428,6.727310693394095,4.7831007553404525,5.127823173151036,4.067275796612879,11.828665642976421,5.3724063972032,0.969999999999998,5.47700678276497,11.07,32.60239920490161,-1.167633469752194,-1.0967657270686901,0.0,0.18,0.52,0.0,0.236,-2.6,5.8,0.0,1.0,4.194716807780033,1.0301851469106964,5.061358825697279,-229.8306031984943,2.5325938856140624,3.9,107.94084221889428,110.61818181818181,110.36889332003989,3796.870298707007,101.301233255035,FR
2023-01-01,6.769183891013419,6.464924667246308,6.769183891013419,5.039788832340886,3.610247408756706,4.348511193973792,5.948038637160646,7.467317077283253,0.9600000000000009,6.41245281695384,11.27,32.39686317453449,-0.8276640714225125,-0.5210643597702176,0.0,0.18,0.52,0.0,0.236,0.4,9.8,0.0,0.0,4.70961022442671,1.458988570857855,4.615617978009546,-230.54427251311665,2.0595736665867097,4.7,108.91948486781348,112.4205533596838,112.36291126620141,3796.870298707007,102.1636324297592,FR
2023-04-01,5.895862950555042,6.904319201525055,5.895862950555042,4.822374726025602,2.6639087062660494,4.380614966245933,-2.8147982984183972,8.068262386007952,0.6700000000000008,5.991957528127667,11.52,32.075225227186635,-1.1270128526057799,-1.2424143521735482,0.0,0.18,0.52,0.0,0.236,0.4,0.0,0.0,0.0,4.9468607696523765,2.173318492519371,3.0239416428606614,-231.60437513693134,0.9490021809026654,4.6,109.6472845778673,114.37786561264821,114.8554336989033,3796.870298707007,100.0,FR
2023-07-01,5.339486931673854,2.809967615815623,5.339486931673854,3.7750603475561917,3.6982621020509754,3.8765123720711614,1.063116822303467,6.656250168533884,0.39500000000000046,3.9845908547199382,11.52,31.846784052158622,-1.5419044705304363,-1.8558997974990075,0.0,0.18,0.52,0.0,0.236,0.4,0.0,0.0,0.0,5.025386002056672,1.504753170640754,1.7779185952973364,-231.38230151537255,0.3141009296171813,4.2,110.66574648958313,115.18418972332016,114.8554336989033,3993.1285048808527,100.0,FR
2023-10-01,4.085972642138103,0.1646790839654244,4.085972642138103,3.562249359478731,4.276579220841192,3.066954871632621,0.7870980108280357,3.9463889137075103,0.23000000000000043,3.9845908547199382,11.52,31.73758902641952,-0.8648101784820894,-1.4316966748605846,0.0,0.18,0.52,0.0,0.236,0.4,0.0,0.0,0.0,4.837503330072958,0.08569822282012751,-0.10874416564193012,-230.35432648115366,-0.7515306879348556,3.9,111.85527110875962,115.23162055335966,114.8554336989033,3993.1285048808527,100.0,FR
2024-01-01,2.956999837194374,1.9490334474713933,2.956999837194374,3.2157324276329557,2.224179681373606,2.431893436261756,-0.07827763606167437,1.5227387409038062,0.2649999999999988,3.316185196002497,11.65,32.2287449098464,-0.1681182646880941,-0.38970038016504843,0.0,0.18,0.52,0.0,0.236,1.0,0.0,0.0,1.0,4.461402631497242,-0.25529885431367916,-1.7526103872323358,-230.28553992267805,-1.5044027943028677,3.3,112.47896907533902,115.79446640316205,116.15154536390828,3993.1285048808527,100.0,FR
2024-04-01,2.4738462932166527,4.97170502561417,2.4738462932166527,3.1747582417729348,2.5000119628259654,2.3240564869006164,1.2950109250442043,-1.2435417392061776,0.3099999999999987,1.122152474396465,11.65,32.4127259658506,0.337500738663965,0.35998585272061306,0.0,0.18,0.52,0.0,0.236,1.0,0.0,0.0,1.0,4.063891363841124,0.11035084119112071,-2.473014476435724,-230.90346318837516,-1.5900450706244715,2.9,113.18416745587194,117.24268774703556,116.15154536390828,3993.1285048808527,100.0,FR
2024-07-01,2.0864085725532,1.260216733161812,2.0864085725532,2.755310052653348,2.0204693455726286,2.318902426442193,-1.1513587327089514,-1.379698340497315,0.16999999999999993,1.122152474396465,11.65,32.34027404098953,0.493489988830903,0.5594637207428399,0.0,0.18,0.52,0.0,0.236,1.0,0.0,0.0,1.0,3.6683948055835396,-0.39428111531586296,-2.9389774295034723,-230.7134000352724,-1.5819862330303396,2.7,113.75732665232876,117.61264822134387,116.15154536390828,4123.623777319876,100.0,FR
2024-10-01,1.66003757640949,-1.540804900609416,1.66003757640949,2.055216794605208,1.4762061886486322,2.0801309361281994,-2.5665874992398585,-0.8673653043159923,0.22499999999999964,3.0771658666753687,11.88,32.619413851801724,0.8818248253821992,0.7623097509912187,0.0,0.18,0.52,0.0,0.236,1.0,0.0,0.0,1.0,3.2667233597487297,-1.4012248771803115,-3.1774657536634683,-229.95914726295788,-1.6066857833392398,2.8,114.17792546218085,117.16047430830038,118.44466600199402,4123.623777319876,100.0,FR
2025-01-01,1.2051608867982289,0.12952668902634912,1.2051608867982289,2.0805483035759575,2.325505717256604,1.9141845804435675,-5.311600208978673,-1.2786973300567883,0.10499999999999954,1.9550133922789037,11.88,33.05918513135439,0.8304402215079942,0.6562745525070581,0.0,0.18,0.52,0.0,0.236,0.8,0.0,0.0,0.0,2.8544108651586297,-2.092308016578073,-3.256241744699013,-229.41015250590033,-1.6492499783604009,2.2,114.84366235182688,117.19841897233201,118.44466600199402,4123.623777319876,100.0,FR
2025-04-01,0.7897959120309217,3.3102451265449417,0.7897959120309217,1.8971342074357356,1.7663555782650775,1.6174402561461854,-9.354498534511047,-0.3229829194466127,0.025000000000000355,1.9550133922789037,11.88,33.18418093959842,0.7714549737478205,0.6882361090124831,0.0,0.18,0.52,0.0,0.236,0.8,0.0,0.0,0.0,2.441487874533088,-1.7495651489166733,-3.2740954518102026,-229.79612489297025,-1.6516919625021664,2.1,115.35192059093298,118.17233201581026,118.44466600199402,4123.623777319876,100.0,FR
2025-07-01,0.9419137899818963,1.8686882449657105,0.9419137899818963,1.7245351076428772,1.330072946401195,1.5486090459480906,-7.676619403874163,0.1595593674268425,-0.22999999999999954,1.9550133922789037,11.88,33.2595759704259,0.9193019294363725,0.4654678685120109,0.0,0.18,0.52,0.0,0.236,0.8,0.0,0.0,0.0,2.1415730576228498,-1.720443036657315,-2.7264810156016432,-229.93077871761147,-1.1996592676409534,2.0,115.7361251843287,118.72569169960475,118.44466600199402,4210.316476418696,100.0,FR
2025-10-01,0.7582108218623596,-2.275616773087563,0.7582108218623596,1.7646856614382145,1.6368084038299813,1.3175798548143547,-7.455934262858266,-0.05800718056909737,-0.4400000000000004,0.0,11.88,33.240623597110556,0.6212097453088372,0.20076964305019201,0.0,0.18,0.52,0.0,0.236,0.8,0.0,0.0,0.0,1.8649006104707517,-2.7750611497933733,-2.50851253788637,-228.95267242338204,-1.1066897886083922,1.7,116.21069014283883,118.05217391304349,118.44466600199402,4210.316476418696,100.0,FR
2026-01-01,,,,1.8657956170156087,2.729945539566181,,,,-0.6399999999999997,1.171561517256281,12.02,33.25307955274419,0.19389442138980084,-0.35433466909753564,0.0,0.18,0.52,0.0,0.236,0.0,0.0,0.0,0.0,1.6435626527490732,,,,,1.7,117.00652492378414,118.05217391304349,119.84047856430709,4210.316476418696,100.0,FR
2026-04-01,,,,1.7954434067039227,1.4849467370183334,,,,-0.7250000000000005,3.555562626186326,12.31,,,,0.0,0.18,0.52,0.0,0.236,0.0,0.0,0.0,0.0,1.4664922865717305,,,,,,117.44170333844104,118.05217391304349,122.73180458624128,4210.316476418696,100.0,FR
